date,value
2025-05-14,68838.187
2025-05-15,68847.652
2025-05-16,68854.954
2025-05-17,68870.177
2025-05-18,68885.067
2025-05-19,68905.238
2025-05-20,68922.953
2025-05-21,68934.723
2025-05-22,68941.508
2025-05-23,69027.499
2025-05-24,69048.157
2025-05-25,69072.841
2025-05-26,69081.875
2025-05-27,69114.095
2025-05-28,69142.46
2025-05-29,69148.457
2025-05-30,69162.918
2025-05-31,69178.495
2025-06-01,69198.888
2025-06-02,69223.375
2025-06-03,69265.15
2025-06-04,69278.633
2025-06-05,69306.4
2025-06-06,69337.771
2025-06-07,69345.723
2025-06-08,69353.091
2025-06-09,69370.701
2025-06-10,69398.781
2025-06-11,69415.345
2025-06-12,69417.64
2025-06-13,69439.387
2025-06-14,69455.253
2025-06-15,69459.884
2025-06-16,69467.707
2025-06-17,69489.532
2025-06-18,69503.857
2025-06-19,69524.82
2025-06-20,69538.003
2025-06-21,69567.081
2025-06-22,69567.668
2025-06-23,69577.396
2025-06-24,69608.259
2025-06-25,69628.616
2025-06-26,69642.802
2025-06-27,69660.619
2025-06-28,69661.495
2025-06-29,69676.214
2025-06-30,69735.018
2025-07-01,69746.307
2025-07-02,69789.538
2025-07-03,69838.056
2025-07-04,69869.397
2025-07-05,69879.573
2025-07-06,69898.223
2025-07-07,69912.523
2025-07-08,69960.784
2025-07-09,69974.446
2025-07-10,69990.164
2025-07-11,70007.892
2025-07-12,70035.25
2025-07-13,70056.594
2025-07-14,70074.202
2025-07-15,70088.91
2025-07-16,70097.854
2025-07-17,70101.0
2025-07-18,70115.229
2025-07-19,70135.267
2025-07-20,70148.798
2025-07-21,70169.544
2025-07-22,70192.053
2025-07-23,70206.986
2025-07-24,70210.7
2025-07-25,70226.742
2025-07-26,70234.666
2025-07-27,70245.26
2025-07-28,70249.895
2025-07-29,70262.847
2025-07-30,70283.371
2025-07-31,70299.181
2025-08-01,70308.733
2025-08-02,70328.229
2025-08-03,70346.678
2025-08-04,70361.106
2025-08-05,70389.436
2025-08-06,70414.191
2025-08-07,70426.39
2025-08-08,70458.39
2025-08-09,70469.578
2025-08-10,70490.694
2025-08-11,70516.988
2025-08-12,70524.512
2025-08-13,70537.274
2025-08-14,70553.715
2025-08-15,70541.425
2025-08-16,70562.474
2025-08-17,70566.418
2025-08-18,70581.637
2025-08-19,70599.82
2025-08-20,70632.934
2025-08-21,70653.986
2025-08-22,70677.419
2025-08-23,70686.551
2025-08-24,70686.837
2025-08-25,70714.173
2025-08-26,70724.056
2025-08-27,70733.602
2025-08-28,70745.21
2025-08-29,70746.717
2025-08-30,70751.132
2025-08-31,70763.53
2025-09-01,70773.855
2025-09-02,70775.164
2025-09-03,70803.239
2025-09-04,70809.538
2025-09-05,70822.753
2025-09-06,70829.512
2025-09-07,70827.508
2025-09-08,70827.504
2025-09-09,70827.504
2025-09-10,70833.231
2025-09-11,70848.071
2025-09-12,70851.069
2025-09-13,70856.697
2025-09-14,70869.892
2025-09-15,70880.484
2025-09-16,70890.274
2025-09-17,70903.088
2025-09-18,70915.998
2025-09-19,70924.425
2025-09-20,70933.094
2025-09-21,70934.919
2025-09-22,70943.691
2025-09-23,70950.736
2025-09-24,70958.565
2025-09-25,70973.995
2025-09-26,70986.518
2025-09-27,70991.821
2025-09-28,70998.598
2025-09-29,71015.059
2025-09-30,71021.993
2025-10-01,71021.966
2025-10-02,71041.906
2025-10-03,71052.323
2025-10-04,71052.129
2025-10-05,71062.277
2025-10-06,71074.957
2025-10-07,71100.226
2025-10-08,71114.675
2025-10-09,71119.048
2025-10-10,71118.353
2025-10-11,71126.46
2025-10-12,71122.853
2025-10-13,71134.843
2025-10-14,71150.989
2025-10-15,71147.242
2025-10-16,71153.774
2025-10-17,71161.13
2025-10-18,71165.398
2025-10-19,71182.463
2025-10-20,71197.302
2025-10-21,71206.192
2025-10-22,71220.665
2025-10-23,71230.583
2025-10-24,71238.602
2025-10-25,71229.408
2025-10-26,71245.258
2025-10-27,71246.255
2025-10-28,71252.644
2025-10-29,71269.922
2025-10-30,71275.506
2025-10-31,71289.139
2025-11-01,71305.05
2025-11-02,71306.1565
2025-11-03,71331.607
2025-11-04,71354.871
2025-11-05,71367.751
2025-11-06,71373.827
2025-11-07,71388.369
2025-11-08,71397.832
2025-11-09,71415.754
2025-11-10,71447.227
2025-11-11,71487.314
2025-11-12,71504.714
2025-11-13,71522.935
2025-11-14,71549.799
2025-11-15,71553.352
2025-11-16,71566.337
2025-11-17,71579.112
2025-11-18,71588.847
2025-11-19,71613.273
2025-11-20,71625.244
2025-11-21,71670.827
2025-11-22,71674.918
2025-11-23,71687.23
2025-11-24,71703.044
2025-11-25,71716.888
2025-11-26,71727.985
2025-11-27,71749.725
2025-11-28,71762.651
2025-11-29,71757.792
2025-11-30,71794.289
2025-12-01,71807.509
2025-12-02,71823.279
2025-12-03,71836.344
2025-12-04,71850.152
2025-12-05,71864.57
2025-12-06,71878.856
2025-12-07,71886.867
2025-12-08,71928.976
2025-12-09,71936.138
2025-12-10,71957.979
2025-12-11,71966.125
2025-12-12,71945.555
2025-12-13,71958.582
2025-12-14,71969.639
2025-12-15,71995.065
2025-12-16,72039.958
2025-12-17,72055.283
2025-12-18,72073.522
2025-12-19,72090.118
2025-12-20,72105.573
2025-12-21,72123.423
2025-12-22,72131.292
2025-12-23,72143.149
2025-12-24,72162.003
2025-12-25,72168.527
2025-12-26,72170.194
2025-12-27,72192.029
2025-12-28,72219.027
2025-12-29,72224.184
2025-12-30,72234.035
2025-12-31,72239.823
2026-01-01,72245.124
2026-01-02,72247.714
2026-01-03,72264.479
2026-01-04,72266.876
2026-01-05,72270.093
2026-01-06,72280.731
2026-01-07,72288.32
2026-01-08,72291.295
2026-01-09,72302.341
2026-01-10,72304.688
2026-01-11,72309.498
2026-01-12,72312.237
2026-01-13,72325.041
2026-01-14,72331.288
2026-01-15,72356.105
2026-01-16,72359.076
2026-01-17,72372.429
2026-01-18,72376.259
2026-01-19,72384.223
2026-01-20,72384.223
2026-01-21,72389.125
2026-01-22,72394.978
2026-01-23,72398.276
2026-01-24,72400.59
2026-01-25,72402.874
2026-01-26,72412.861
2026-01-27,72419.818
2026-01-28,72431.005
2026-01-29,72451.795
2026-01-30,72471.118
2026-01-31,72484.773
2026-02-01,72493.241
2026-02-02,72496.392
2026-02-03,72503.029
2026-02-04,72508.433
2026-02-05,72530.684
2026-02-06,72536.174
2026-02-07,72547.49
2026-02-08,72553.838
2026-02-09,72566.13
2026-02-10,72570.588
2026-02-11,72579.993
2026-02-12,72582.304
2026-02-13,72569.68
2026-02-14,72575.784
2026-02-15,72584.127
2026-02-16,72594.536
2026-02-17,72588.256
2026-02-18,72598.515
2026-02-19,72600.619
2026-02-20,72604.24
2026-02-21,72591.651
2026-02-22,72596.269
2026-02-23,72598.112
2026-02-24,72601.372
2026-02-25,72606.933
2026-02-26,72606.763
2026-02-27,72609.627
2026-02-28,72610.963
2026-03-01,72580.049
2026-03-02,72583.915
2026-03-03,72592.164
2026-03-04,72597.215
2026-03-05,72606.464
2026-03-06,72621.404
2026-03-07,72623.487
2026-03-08,72627.025
2026-03-09,72635.017
2026-03-10,72636.826
2026-03-11,72638.703
2026-03-12,72643.167
2026-03-13,72652.201
2026-03-14,72659.928
2026-03-15,72661.465
2026-03-16,72666.745
2026-03-17,72661.881
2026-03-18,72670.08
2026-03-19,72671.68
2026-03-20,72679.969
2026-03-21,72681.683
2026-03-22,72694.226
2026-03-23,72708.292
2026-03-24,72719.328
2026-03-25,72727.123
2026-03-26,72728.207
2026-03-27,72736.263
2026-03-28,72747.746
2026-03-29,72762.873
2026-03-30,72764.382
2026-03-31,72771.372
2026-04-01,72773.628
2026-04-02,72779.223
2026-04-03,72772.219
2026-04-04,72775.438
2026-04-05,72775.438
2026-04-06,72768.662
2026-04-07,72770.777
2026-04-08,72792.291
2026-04-09,72796.073
2026-04-10,72801.312
2026-04-11,72809.111
2026-04-12,72811.504
2026-04-13,72831.857
2026-04-14,72842.386
2026-04-15,72845.585
2026-04-16,72857.026
2026-04-17,72857.919
2026-04-18,72864.254
2026-04-19,72867.56
2026-04-20,72872.631
2026-04-21,72872.631
2026-04-22,72884.786
2026-04-23,72888.049
2026-04-24,72888.241
2026-04-25,72891.943
2026-04-26,72898.849
2026-04-27,72901.7
2026-04-28,72904.218
2026-04-29,72906.357
2026-04-30,72912.344
2026-05-01,72915.158
2026-05-02,72917.082
2026-05-03,72919.082
2026-05-04,72919.082
2026-05-05,72922.668
2026-05-06,72922.668
2026-05-07,72928.99
2026-05-08,72932.453
2026-05-09,72933.934
2026-05-10,72935.765
2026-05-11,72945.079
2026-05-12,72948.403
2026-05-13,72949.17
2026-05-14,72949.649
2026-05-15,72929.936
2026-05-16,72930.561
2026-05-17,72934.457
2026-05-18,72939.56
2026-05-19,72937.217
2026-05-20,72937.635
2026-05-21,72940.471
2026-05-22,72943.288
2026-05-23,72946.285
2026-05-24,72948.099
2026-05-25,72954.961
2026-05-26,72957.703
2026-05-27,72960.929
2026-05-28,72914.51
2026-05-29,72914.51
2026-05-30,72914.794
2026-05-31,72926.562
2026-06-01,72929.032
2026-06-02,72930.867
2026-06-03,72932.012
2026-06-04,72932.165
2026-06-05,72933.63
2026-06-06,72935.627
2026-06-07,72941.153
2026-06-08,72946.422
2026-06-09,72946.536
2026-06-10,72946.536
2026-06-11,72947.442
2026-06-12,72950.279
2026-06-13,72957.164
2026-06-14,72958.328
2026-06-15,72959.37
2026-06-16,72963.074
2026-06-17,72967.32
2026-06-18,72971.361
2026-06-19,72978.925
2026-06-20,72979.723
2026-06-21,72981.2
2026-06-22,72984.65
2026-06-23,72988.884
2026-06-24,72989.915
2026-06-25,72992.277
2026-06-26,72989.769
2026-06-27,72993.7
2026-06-28,72996.849
2026-06-29,72998.993
2026-06-30,73010.646
2026-07-01,73012.678
2026-07-02,73010.805
2026-07-03,73012.808
2026-07-04,73012.808
2026-07-05,73013.738
